filename,T,r,c,g,a,t,avg,avg_ref,tp,tn,fp,fn,bacc,acc,precision,tp_rate/recall,fn_rate/missrate,fp_rate/fall-out,tn_rate/specificity,mcc
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,5,4,1,mean,mean,16070,16062,10,2,0.99962667994,0.99962667994,0.999378109453,0.99987555998,0.00012444001991,0.000622200099552,0.9993777999,0.9992534836706134,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,5,4,1,mean,mean,16054,16071,1,18,0.999408909905,0.999408909905,0.999937714108,0.998880039821,0.00111996017919,6.22200099551e-05,0.99993777999,0.9988183785571327,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,5,4,1,mean,mean,15927,16072,0,145,0.995489049278,0.995489049278,1.0,0.990978098556,0.0090219014435,0.0,1.0,0.9910184312039824,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,5,4,1,mean,mean,14985,16072,0,1087,0.966183424589,0.966183424589,1.0,0.932366849179,0.0676331508213,0.0,1.0,0.9345066291974535,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,10,4,1,mean,mean,16067,15291,776,0,0.975851123421,0.975851123421,0.953927447604,1.0,0.0,0.0482977531586,0.951702246841,0.9528141976317797,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,10,4,1,mean,mean,16067,15976,91,0,0.997168108545,0.997168108545,0.994368114866,1.0,0.0,0.00566378290907,0.994336217091,0.9943521658504105,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,10,4,1,mean,mean,16064,16060,7,3,0.999688803137,0.999688803137,0.999564432829,0.999813281882,0.000186718117881,0.00043567560839,0.999564324392,0.9993776372443582,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,10,4,1,mean,mean,16045,16067,0,22,0.999315366901,0.999315366901,1.0,0.998630733802,0.0013692661978,0.0,1.0,0.9986316699648682,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,10,4,1,mean,mean,15904,16067,0,163,0.994927491131,0.994927491131,1.0,0.989854982262,0.0101450177382,0.0,1.0,0.9899059248169378,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,10,4,1,mean,mean,14873,16067,0,1194,0.962843094542,0.962843094542,1.0,0.925686189083,0.0743138109168,0.0,1.0,0.9282528957062915,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,60,4,1,mean,mean,16016,15034,983,1,0.969282637198,0.969282637198,0.942173069004,0.999937566336,6.24336642318e-05,0.0613722919398,0.93862770806,0.9403342489131996,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,60,4,1,mean,mean,16013,15877,140,4,0.995504776175,0.995504776175,0.991332879341,0.999750265343,0.000249734656927,0.00874071299245,0.991259287008,0.9910452785481298,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,60,4,1,mean,mean,16010,15995,22,7,0.999094711869,0.999094711869,0.998627744511,0.99956296435,0.000437035649622,0.0013735406131,0.998626459387,0.9981898614643651,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,60,4,1,mean,mean,15978,16017,0,39,0.998782543547,0.998782543547,1.0,0.997565087095,0.00243491290504,0.0,1.0,0.9975680442904817,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,60,4,1,mean,mean,15752,16017,0,265,0.991727539489,0.991727539489,1.0,0.983455078979,0.0165449210214,0.0,1.0,0.9835897093676356,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,60,4,1,mean,mean,14621,16017,0,1396,0.956421302366,0.956421302366,1.0,0.912842604732,0.0871573952675,0.0,1.0,0.9163296481724852,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.05,5,5,300,4,1,mean,mean,15777,14312,1465,0,0.953571654941,0.953571654941,0.91503305881,1.0,0.0,0.0928566901185,0.907143309881,0.9110796439498392,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.1,5,5,300,4,1,mean,mean,15777,15598,179,0,0.994327185143,0.994327185143,0.988781649536,1.0,0.0,0.0113456297141,0.988654370286,0.9887180078629342,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.15,5,5,300,4,1,mean,mean,15764,15758,19,13,0.9989858655,0.9989858655,0.998796173098,0.999176015719,0.000823984280915,0.00120428471826,0.998795715282,0.9979718031683705,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.2,5,5,300,4,1,mean,mean,15716,15777,0,61,0.99806680611,0.99806680611,1.0,0.99613361222,0.00386638777968,0.0,1.0,0.9961410578818034,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.25,5,5,300,4,1,mean,mean,15356,15777,0,421,0.98665779299,0.98665779299,1.0,0.97331558598,0.0266844140204,0.0,1.0,0.9736622997019914,
optimum_mawi_udp_tcp_count_flow-based_l10.tsv,0.3,5,5,300,4,1,mean,mean,13728,15777,0,2049,0.935063700323,0.935063700323,1.0,0.870127400647,0.129872599353,0.0,1.0,0.8775597265785131,
